indice_tiempo;idempresa;cuit;empresa;direccion;localidad;provincia;region;idproducto;producto;idtipohorario;tipohorario;precio;fecha_vigencia;idempresabandera;empresabandera;latitud;longitud;geojson
1/3/2024;6661;30-61502503-4;501AGROPETROLERA CHAJARI S.R.L.;RUTA 14 KM 321;CHAJARI;ENTRE RIOS;CENTRO;19;Gas Oil Grado 2;2;Diurno;1050;2/3/2024 16:57;26;AXION;-30,8185;-58,04425;"{""type"":""Point"",""coordinates"":[-58.04425,-30.8185]}"
1/3/2024;6661;30-61502503-4;501AGROPETROLERA CHAJARI S.R.L.;RUTA 14 KM 321;CHAJARI;ENTRE RIOS;CENTRO;19;Gas Oil Grado 2;3;Nocturno;1050;2/3/2024 16:57;26;AXION;-30,8185;-58,04425;"{""type"":""Point"",""coordinates"":[-58.04425,-30.8185]}"
1/3/2024;6661;30-61502503-4;501AGROPETROLERA CHAJARI S.R.L.;RUTA 14 KM 321;CHAJARI;ENTRE RIOS;CENTRO;21;Gas Oil Grado 3;2;Diurno;1190;2/3/2024 16:57;26;AXION;-30,8185;-58,04425;"{""type"":""Point"",""coordinates"":[-58.04425,-30.8185]}"
1/3/2024;6661;30-61502503-4;501AGROPETROLERA CHAJARI S.R.L.;RUTA 14 KM 321;CHAJARI;ENTRE RIOS;CENTRO;21;Gas Oil Grado 3;3;Nocturno;1190;2/3/2024 16:57;26;AXION;-30,8185;-58,04425;"{""type"":""Point"",""coordinates"":[-58.04425,-30.8185]}"
1/3/2024;6661;30-61502503-4;501AGROPETROLERA CHAJARI S.R.L.;RUTA 14 KM 321;CHAJARI;ENTRE RIOS;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;1120;2/3/2024 16:58;26;AXION;-30,8185;-58,04425;"{""type"":""Point"",""coordinates"":[-58.04425,-30.8185]}"
1/3/2024;6661;30-61502503-4;501AGROPETROLERA CHAJARI S.R.L.;RUTA 14 KM 321;CHAJARI;ENTRE RIOS;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1120;2/3/2024 16:58;26;AXION;-30,8185;-58,04425;"{""type"":""Point"",""coordinates"":[-58.04425,-30.8185]}"
1/3/2024;6661;30-61502503-4;501AGROPETROLERA CHAJARI S.R.L.;RUTA 14 KM 321;CHAJARI;ENTRE RIOS;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;941;2/3/2024 16:58;26;AXION;-30,8185;-58,04425;"{""type"":""Point"",""coordinates"":[-58.04425,-30.8185]}"
1/3/2024;6661;30-61502503-4;501AGROPETROLERA CHAJARI S.R.L.;RUTA 14 KM 321;CHAJARI;ENTRE RIOS;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;941;2/3/2024 16:58;26;AXION;-30,8185;-58,04425;"{""type"":""Point"",""coordinates"":[-58.04425,-30.8185]}"
1/1/2024;9854;33-71633190-9;59 SA;AV.SANTA FE 2428;MARTINEZ;BUENOS AIRES;;19;Gas Oil Grado 2;2;Diurno;862;3/1/2024 18:19;26;AXION;-34,492969;-58,498379;"{""type"":""Point"",""coordinates"":[-58.498379,-34.492969]}"
1/1/2024;9854;33-71633190-9;59 SA;AV.SANTA FE 2428;MARTINEZ;BUENOS AIRES;;19;Gas Oil Grado 2;3;Nocturno;862;3/1/2024 18:19;26;AXION;-34,492969;-58,498379;"{""type"":""Point"",""coordinates"":[-58.498379,-34.492969]}"
1/1/2024;9854;33-71633190-9;59 SA;AV.SANTA FE 2428;MARTINEZ;BUENOS AIRES;;21;Gas Oil Grado 3;2;Diurno;993;3/1/2024 18:19;26;AXION;-34,492969;-58,498379;"{""type"":""Point"",""coordinates"":[-58.498379,-34.492969]}"
1/1/2024;9854;33-71633190-9;59 SA;AV.SANTA FE 2428;MARTINEZ;BUENOS AIRES;;21;Gas Oil Grado 3;3;Nocturno;993;3/1/2024 18:19;26;AXION;-34,492969;-58,498379;"{""type"":""Point"",""coordinates"":[-58.498379,-34.492969]}"
1/1/2024;9854;33-71633190-9;59 SA;AV.SANTA FE 2428;MARTINEZ;BUENOS AIRES;;3;Nafta (premium) de más de 95 Ron;2;Diurno;983;3/1/2024 18:18;26;AXION;-34,492969;-58,498379;"{""type"":""Point"",""coordinates"":[-58.498379,-34.492969]}"
1/1/2024;9854;33-71633190-9;59 SA;AV.SANTA FE 2428;MARTINEZ;BUENOS AIRES;;3;Nafta (premium) de más de 95 Ron;3;Nocturno;983;3/1/2024 18:18;26;AXION;-34,492969;-58,498379;"{""type"":""Point"",""coordinates"":[-58.498379,-34.492969]}"
1/1/2024;9854;33-71633190-9;59 SA;AV.SANTA FE 2428;MARTINEZ;BUENOS AIRES;;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;794;3/1/2024 18:19;26;AXION;-34,492969;-58,498379;"{""type"":""Point"",""coordinates"":[-58.498379,-34.492969]}"
1/1/2024;9854;33-71633190-9;59 SA;AV.SANTA FE 2428;MARTINEZ;BUENOS AIRES;;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;794;3/1/2024 18:19;26;AXION;-34,492969;-58,498379;"{""type"":""Point"",""coordinates"":[-58.498379,-34.492969]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;990;4/3/2024 14:57;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;990;4/3/2024 14:57;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;1160;4/3/2024 14:57;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;1160;4/3/2024 14:57;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;4799;6/3/2024 14:00;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;4799;6/3/2024 14:00;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;1160;4/3/2024 14:57;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1160;4/3/2024 14:57;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;905;4/3/2024 14:58;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/3/2024;2842;30-70841705-6;72 GAS S.A.;CALLE 72  780;LA PLATA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;905;4/3/2024 14:58;26;AXION;-34,934754;-57,930919;"{""type"":""Point"",""coordinates"":[-57.930919,-34.934754]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;19;Gas Oil Grado 2;2;Diurno;85400;10/1/2024 14:41;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;19;Gas Oil Grado 2;3;Nocturno;85400;10/1/2024 14:41;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;21;Gas Oil Grado 3;2;Diurno;101000;10/1/2024 14:41;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;21;Gas Oil Grado 3;3;Nocturno;101000;10/1/2024 14:41;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;6;GNC;2;Diurno;39000;10/1/2024 14:41;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;6;GNC;3;Nocturno;39000;10/1/2024 14:41;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;3;Nafta (premium) de más de 95 Ron;2;Diurno;80900;10/1/2024 14:42;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;80900;10/1/2024 14:42;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;65500;10/1/2024 14:42;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/1/2024;6952;30-68958934-7;7 DE AGOSTO S.R.L.;ruta 22 km 1200;ALLEN;RIO NEGRO;PATAGONIA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;65500;10/1/2024 14:42;26;AXION;-39,01556;-67,83639;"{""type"":""Point"",""coordinates"":[-67.83639,-39.01556]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;987;2/3/2024 11:55;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;987;2/3/2024 11:55;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;1149;2/3/2024 11:55;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;1149;2/3/2024 11:55;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;479;6/3/2024 18:59;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;479;6/3/2024 18:59;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;1128;2/3/2024 11:55;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1128;2/3/2024 11:55;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;925;2/3/2024 11:55;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/3/2024;2359;30-70720646-9;7 Y 511 S.A.;Av. 7 2060;LA PLATA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;925;2/3/2024 11:55;26;AXION;-34,883186;-57,992644;"{""type"":""Point"",""coordinates"":[-57.992644,-34.883186]}"
1/2/2024;2306;30-68604387-4;9 DE JULIO COMBUSTIBLES SRL;AV. 9 DE JULIO 1501;RESISTENCIA;CHACO;NEA;19;Gas Oil Grado 2;2;Diurno;1080;1/2/2024 15:00;26;AXION;-27,46301;-58,97305;"{""type"":""Point"",""coordinates"":[-58.97305,-27.46301]}"
1/2/2024;2306;30-68604387-4;9 DE JULIO COMBUSTIBLES SRL;AV. 9 DE JULIO 1501;RESISTENCIA;CHACO;NEA;19;Gas Oil Grado 2;3;Nocturno;1080;1/2/2024 15:00;26;AXION;-27,46301;-58,97305;"{""type"":""Point"",""coordinates"":[-58.97305,-27.46301]}"
1/2/2024;2306;30-68604387-4;9 DE JULIO COMBUSTIBLES SRL;AV. 9 DE JULIO 1501;RESISTENCIA;CHACO;NEA;21;Gas Oil Grado 3;2;Diurno;1150;1/2/2024 15:00;26;AXION;-27,46301;-58,97305;"{""type"":""Point"",""coordinates"":[-58.97305,-27.46301]}"
1/2/2024;2306;30-68604387-4;9 DE JULIO COMBUSTIBLES SRL;AV. 9 DE JULIO 1501;RESISTENCIA;CHACO;NEA;21;Gas Oil Grado 3;3;Nocturno;1150;1/2/2024 15:00;26;AXION;-27,46301;-58,97305;"{""type"":""Point"",""coordinates"":[-58.97305,-27.46301]}"
1/2/2024;2306;30-68604387-4;9 DE JULIO COMBUSTIBLES SRL;AV. 9 DE JULIO 1501;RESISTENCIA;CHACO;NEA;3;Nafta (premium) de más de 95 Ron;2;Diurno;1080;1/2/2024 15:00;26;AXION;-27,46301;-58,97305;"{""type"":""Point"",""coordinates"":[-58.97305,-27.46301]}"
1/2/2024;2306;30-68604387-4;9 DE JULIO COMBUSTIBLES SRL;AV. 9 DE JULIO 1501;RESISTENCIA;CHACO;NEA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1080;1/2/2024 15:00;26;AXION;-27,46301;-58,97305;"{""type"":""Point"",""coordinates"":[-58.97305,-27.46301]}"
1/2/2024;2306;30-68604387-4;9 DE JULIO COMBUSTIBLES SRL;AV. 9 DE JULIO 1501;RESISTENCIA;CHACO;NEA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;910;15/2/2024 00:00;26;AXION;-27,46301;-58,97305;"{""type"":""Point"",""coordinates"":[-58.97305,-27.46301]}"
1/2/2024;2306;30-68604387-4;9 DE JULIO COMBUSTIBLES SRL;AV. 9 DE JULIO 1501;RESISTENCIA;CHACO;NEA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;910;15/2/2024 00:00;26;AXION;-27,46301;-58,97305;"{""type"":""Point"",""coordinates"":[-58.97305,-27.46301]}"
1/3/2024;6113;30-70901115-0;9 DE JULIO SERVICIOS SRL;9 DE JULIO 560;CONCEPCION DEL URUGUAY;ENTRE RIOS;CENTRO;19;Gas Oil Grado 2;2;Diurno;99500;2/3/2024 00:00;2;YPF;-32,48409;-58,23017;"{""type"":""Point"",""coordinates"":[-58.23017,-32.48409]}"
1/3/2024;6113;30-70901115-0;9 DE JULIO SERVICIOS SRL;9 DE JULIO 560;CONCEPCION DEL URUGUAY;ENTRE RIOS;CENTRO;19;Gas Oil Grado 2;3;Nocturno;99500;2/3/2024 00:00;2;YPF;-32,48409;-58,23017;"{""type"":""Point"",""coordinates"":[-58.23017,-32.48409]}"
1/3/2024;6113;30-70901115-0;9 DE JULIO SERVICIOS SRL;9 DE JULIO 560;CONCEPCION DEL URUGUAY;ENTRE RIOS;CENTRO;21;Gas Oil Grado 3;2;Diurno;118100;2/3/2024 00:00;2;YPF;-32,48409;-58,23017;"{""type"":""Point"",""coordinates"":[-58.23017,-32.48409]}"
1/3/2024;6113;30-70901115-0;9 DE JULIO SERVICIOS SRL;9 DE JULIO 560;CONCEPCION DEL URUGUAY;ENTRE RIOS;CENTRO;21;Gas Oil Grado 3;3;Nocturno;118100;2/3/2024 00:00;2;YPF;-32,48409;-58,23017;"{""type"":""Point"",""coordinates"":[-58.23017,-32.48409]}"
1/3/2024;6113;30-70901115-0;9 DE JULIO SERVICIOS SRL;9 DE JULIO 560;CONCEPCION DEL URUGUAY;ENTRE RIOS;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;110900;2/3/2024 00:00;2;YPF;-32,48409;-58,23017;"{""type"":""Point"",""coordinates"":[-58.23017,-32.48409]}"
1/3/2024;6113;30-70901115-0;9 DE JULIO SERVICIOS SRL;9 DE JULIO 560;CONCEPCION DEL URUGUAY;ENTRE RIOS;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;110900;2/3/2024 00:00;2;YPF;-32,48409;-58,23017;"{""type"":""Point"",""coordinates"":[-58.23017,-32.48409]}"
1/3/2024;6113;30-70901115-0;9 DE JULIO SERVICIOS SRL;9 DE JULIO 560;CONCEPCION DEL URUGUAY;ENTRE RIOS;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;92300;2/3/2024 00:00;2;YPF;-32,48409;-58,23017;"{""type"":""Point"",""coordinates"":[-58.23017,-32.48409]}"
1/3/2024;6113;30-70901115-0;9 DE JULIO SERVICIOS SRL;9 DE JULIO 560;CONCEPCION DEL URUGUAY;ENTRE RIOS;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;92300;2/3/2024 00:00;2;YPF;-32,48409;-58,23017;"{""type"":""Point"",""coordinates"":[-58.23017,-32.48409]}"
1/6/2018;1382;20-15089788-3;ABALSAMO EGIDIO;TRIUNVIRATO 3797;SAN MARTIN;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;2850;28/6/2018 15:00;1;BLANCA;-34,58127;-58,57441;"{""type"":""Point"",""coordinates"":[-58.57441,-34.58127]}"
1/6/2018;1382;20-15089788-3;ABALSAMO EGIDIO;TRIUNVIRATO 3797;SAN MARTIN;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;2850;28/6/2018 15:00;1;BLANCA;-34,58127;-58,57441;"{""type"":""Point"",""coordinates"":[-58.57441,-34.58127]}"
1/2/2024;1382;20-15089788-3;ABALSAMO EGIDIO;TRIUNVIRATO 3797;SAN MARTIN;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;3299;26/2/2024 10:19;1;BLANCA;-34,58127;-58,57441;"{""type"":""Point"",""coordinates"":[-58.57441,-34.58127]}"
1/2/2024;1382;20-15089788-3;ABALSAMO EGIDIO;TRIUNVIRATO 3797;SAN MARTIN;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;3299;26/2/2024 10:19;1;BLANCA;-34,58127;-58,57441;"{""type"":""Point"",""coordinates"":[-58.57441,-34.58127]}"
1/1/2018;1382;20-15089788-3;ABALSAMO EGIDIO;TRIUNVIRATO 3797;SAN MARTIN;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;2580;3/1/2018 06:00;1;BLANCA;-34,58127;-58,57441;"{""type"":""Point"",""coordinates"":[-58.57441,-34.58127]}"
1/1/2018;1382;20-15089788-3;ABALSAMO EGIDIO;TRIUNVIRATO 3797;SAN MARTIN;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;258;3/1/2018 06:00;1;BLANCA;-34,58127;-58,57441;"{""type"":""Point"",""coordinates"":[-58.57441,-34.58127]}"
1/6/2018;1382;20-15089788-3;ABALSAMO EGIDIO;TRIUNVIRATO 3797;SAN MARTIN;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;3200;28/6/2018 15:00;1;BLANCA;-34,58127;-58,57441;"{""type"":""Point"",""coordinates"":[-58.57441,-34.58127]}"
1/6/2018;1382;20-15089788-3;ABALSAMO EGIDIO;TRIUNVIRATO 3797;SAN MARTIN;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;3200;28/6/2018 15:00;1;BLANCA;-34,58127;-58,57441;"{""type"":""Point"",""coordinates"":[-58.57441,-34.58127]}"
1/3/2024;7629;30-70777227-8;ABANILLAS II;Santa Fe 1005;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;91500;2/3/2024 00:00;2;YPF;-34,74571;-58,41872;"{""type"":""Point"",""coordinates"":[-58.41872,-34.74571]}"
1/3/2024;7629;30-70777227-8;ABANILLAS II;Santa Fe 1005;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;91500;2/3/2024 00:00;2;YPF;-34,74571;-58,41872;"{""type"":""Point"",""coordinates"":[-58.41872,-34.74571]}"
1/3/2024;7629;30-70777227-8;ABANILLAS II;Santa Fe 1005;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;110900;2/3/2024 00:00;2;YPF;-34,74571;-58,41872;"{""type"":""Point"",""coordinates"":[-58.41872,-34.74571]}"
1/3/2024;7629;30-70777227-8;ABANILLAS II;Santa Fe 1005;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;110900;2/3/2024 00:00;2;YPF;-34,74571;-58,41872;"{""type"":""Point"",""coordinates"":[-58.41872,-34.74571]}"
1/3/2024;7629;30-70777227-8;ABANILLAS II;Santa Fe 1005;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;108600;2/3/2024 00:00;2;YPF;-34,74571;-58,41872;"{""type"":""Point"",""coordinates"":[-58.41872,-34.74571]}"
1/3/2024;7629;30-70777227-8;ABANILLAS II;Santa Fe 1005;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;108600;2/3/2024 00:00;2;YPF;-34,74571;-58,41872;"{""type"":""Point"",""coordinates"":[-58.41872,-34.74571]}"
1/3/2024;7629;30-70777227-8;ABANILLAS II;Santa Fe 1005;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;88700;2/3/2024 00:00;2;YPF;-34,74571;-58,41872;"{""type"":""Point"",""coordinates"":[-58.41872,-34.74571]}"
1/3/2024;7629;30-70777227-8;ABANILLAS II;Santa Fe 1005;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;88700;2/3/2024 00:00;2;YPF;-34,74571;-58,41872;"{""type"":""Point"",""coordinates"":[-58.41872,-34.74571]}"
1/3/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;91500;2/3/2024 00:00;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
1/3/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;91500;2/3/2024 00:00;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
1/3/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;110900;2/3/2024 00:00;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
1/3/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;110900;2/3/2024 00:00;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
1/2/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;289;16/2/2024 14:04;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
1/2/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;289;16/2/2024 14:04;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
1/3/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;108600;2/3/2024 00:00;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
1/3/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;108600;2/3/2024 00:00;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
1/3/2024;1589;30-70777227-8;ABANILLAS S.A.;Las Heras 1740;LOMAS DE ZAMORA;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;88700;2/3/2024 00:00;2;YPF;-34,74712;-58,41938;"{""type"":""Point"",""coordinates"":[-58.41938,-34.74712]}"
